mergeSort
1000, 1e-06
2000, 0.00012
3000, 0.000204
4000, 0.00029
5000, 0.000371
6000, 0.000463
7000, 0.000562
8000, 0.000634
9000, 0.000718
10000, 0.000817
11000, 0.000911
12000, 0.001019
13000, 0.001113
14000, 0.00122
15000, 0.001307
16000, 0.001389
17000, 0.00148
18000, 0.001581
19000, 0.001672
20000, 0.001772
21000, 0.001887
22000, 0.001981
23000, 0.002084
24000, 0.002187
25000, 0.002279
26000, 0.002382
27000, 0.002471
28000, 0.002554
29000, 0.002653
30000, 0.00274
31000, 0.002849
32000, 0.002944
33000, 0.003049
34000, 0.003141
35000, 0.003261
36000, 0.003358
37000, 0.003472
38000, 0.003565
39000, 0.003685
40000, 0.003771
41000, 0.003907
42000, 0.00401
43000, 0.004122
44000, 0.004214
45000, 0.004327
46000, 0.004419
47000, 0.004539
48000, 0.00463
49000, 0.004744
50000, 0.004834
51000, 0.004946
52000, 0.005056
53000, 0.005177
54000, 0.005262
55000, 0.005375
56000, 0.005465
57000, 0.005573
58000, 0.005661
59000, 0.005779
60000, 0.005906
61000, 0.006015
62000, 0.0061
63000, 0.006218
64000, 0.006336
65000, 0.006441
66000, 0.006528
67000, 0.006637
68000, 0.006776
69000, 0.006899
70000, 0.006994
71000, 0.007101
72000, 0.007237
73000, 0.00734
74000, 0.00744
75000, 0.007532
76000, 0.007672
77000, 0.007794
78000, 0.007941
79000, 0.007991
80000, 0.008151
81000, 0.008273
82000, 0.008379
83000, 0.00848
84000, 0.008609
85000, 0.008731
86000, 0.008835
87000, 0.008931
88000, 0.009062
89000, 0.009169
90000, 0.009276
91000, 0.009372
92000, 0.009513
93000, 0.009648
94000, 0.009753
95000, 0.009848
96000, 0.009974
97000, 0.010078
98000, 0.010293
99000, 0.010269
100000, 0.010421
